date,name,keycode,party,state,text,text_matched_roots,text_num_matched_roots,text_num_words,text_root_ratio,caption,caption_matched_roots,caption_num_matched_roots,caption_num_words,caption_root_ratio,elite,centr,left,right,text_populism,elite_cap,centr_cap,left_cap,right_cap,cap_populism
2024/10/10,Kari Lake,DA7OKHPB_zY,Republican,Arizona,"Absolutely. I don't think we can do enough to secure our border. It is the most important issue facing Arizonans and facing our whole country. Every state is a border state right now because of this man's policies, this man's votes, which have been 100 percent open border. He sided with the cartels every step of the way and against the American people. And you and I are suffering because of it.  Thank you.",[],0,74,0.0,"I don't think we can do enough to secure our border. 

It is the most important issue facing Arizona and facing our whole country. 

Every state is a border state right now because of Ruben Gallego's policies.",[],0,37,0.0,0.99067545,0.69046193,0.21416058,0.9876732,elite,0.8138065,0.03963727,0.011082121,0.6698184,elite
2024/10/10,Kari Lake,DA7OThSO7gg,Republican,Arizona,"And after he made that vote, he sashayed around the floor of Congress, waving a Ukrainian flag.  Actually not, because it was not done properly.  Listen, here's what happens in Washington, D.C.  These guys meet in back rooms.  They have an idea.  They say, let's put a border deal together.  Let's call it the safe border, whatever they call it,  because they always call it something, and it's really usually the opposite.  Then they throw a bunch of other stuff in there.  He sold us out. He sold us out to Ukraine. He spent $260 billion. He's voted for every penny  of that, but he would not help President Trump build the border wall. Even when President Trump  said to the Democrats, I want to make a deal when it comes to DACA. I want to make a deal when it  comes to DACA. Let's make them citizens in exchange for helping me come up with money to build the  border wall. And Ruben Gallego and the Democrats said, no, they're using these DACA recipients  as political pawns. I find that to be disgusting, Ruben. Why are you using them as pawns?  Why wouldn't you make a deal with President Trump?  I want to ask the veterans out there, can you ever imagine standing on the floor of Congress, standing anywhere, and waving the flag of another country?  and they never get to it. And the problem with this piece of legislation that I had a real problem with, Steve,  was that they attached it to $115 billion in foreign money and more money, our money.  Arizona's money going overseas to kill people.  And when they couldn't get this passed because there was no bipartisan support,  they may have had three different people writing it and pushing this,  but there was no bipartisan support. Three people supporting it.  The senators were not bipartisan behind it.  And in the House, they weren't supporting it either.  And the people weren't supporting it. So what they did is they separated it out  and Ruben Gallego voted to send another $60 billion to Ukraine.  any elements of that bipartisan border bill you would have supported.  That is what this gentleman did.",[],0,367,0.0,"When President Trump said to the Democrats, I want to make a deal when it comes to DACA.

Ruben Gallego and the Democrats said no. 

They're using these DACA recipients as political pawns. 

I find that to be disgusting.",[],0,39,0.0,0.99581534,0.022857687,0.030765764,0.84787285,elite,0.99377465,0.14688703,0.038346905,0.021892237,elite
2024/10/10,Kari Lake,DA7PSCPhNxl,Republican,Arizona,"He voted against President Trump's national emergency on the border.  He said the border is not that big of a deal in Arizona when he was talking to people who were donating money to his campaign and said he's not an expert on the border.  We need somebody who understands the threat on the border.  And I do.  And President Trump does.  And on day one, we're going to get busy undoing the damage caused by Kamala Harris, Joe Biden and Ruben Gallego, who's voted with him 100 percent of the time.  Can you imagine voting with the Kamala Harris and Joe Biden 100 percent of the time, especially when it comes to the border?  You know, this isn't just about an open border.  We've got 20 million people pouring in.  They're taking jobs.  They're taking housing.  This is why nobody can afford housing anymore, because we're having to compete with people who've come in illegally.  I am completely opposed to an open border.  I am 100 percent for legal immigration.  My mother-in-law came here legally.  And all of the incredible immigrants of this country who came here legally are horrified by the votes that my opponent has taken.  They're horrified by what Kamala Harris has done.",[],0,207,0.0,"MUST WATCH: Kari Lake is absolutely CRUSHING this debate!

This almost isn’t even fair… ??",[],0,15,0.0,0.97257453,0.5053573,0.026514465,0.7816709,elite,0.13910682,0.0023637323,0.0028774806,0.0027877197,none
2024/10/10,Kari Lake,DA7PsZEtQ5W,Republican,Arizona,"Mr. Grego, a minute to respond to this.  I want to finish this because...  You've even said this. You have admitted that you have a loved one who was a convicted felon drug trafficker, who's trafficked drugs into our country.  A 20-year-old daughter, a young mother.  And they say, I lost my son. He was 16 years old.  He took a half of what he thought was a Xanax pill, and he's not with us.  They're both terrible. It's a war against America. We have an invasion of people coming in.  And I remember seeing video of, they look like soldiers coming in, soldiers from other countries  coming and pouring across our border. And then we have the cartels empowered by Ruben Gallego  trafficking drugs into our state. We are the funnel for fentanyl. I have met so many parents  and loved ones on the campaign trail who come up to me and they wait usually till the end of an  event. You can spot it. There's a sorrow that you see in their face and they come up to me at the end of an event.  I feel for you. You got emotional talking about that, a close relative of yours.  And for you to continue to vote to empower cartels to bring in fentanyl,  which is a weapon of mass destruction, into our country.  You talked about the sorrow.  Mr. Gray, I've got one minute. Go ahead and respond.  He talked about the sorrow he felt from having a family member who trafficked drugs  and how hard it was for him.  And what you're doing to families right now, Ruben, is you're making that be their reality.  You're making it so moms and dads out there are losing people because of drugs.  Your votes on the border have empowered the cartels.  500,000 pounds of drugs seized at ports of entry.  What is the bigger threat to you, the flow of migrants or the flow of drugs?  One minute.  We are losing a generation of people.  We're losing an entire generation of young people.  And you should know better, Ruben.",[],0,351,0.0,"We are losing a generation of young people to Fentanyl. 

And Ruben should know better. He could stop this.

Instead, he's making it so moms and dads out there are losing loved ones because of this modern-day WMD. 

His votes on the border have empowered the cartels and started the flood of this poison.",[],0,54,0.0,0.98852926,0.1364993,0.037814423,0.18325809,elite,0.9973839,0.23081604,0.16641009,0.60453254,elite
2024/10/10,Kari Lake,DA7PzhJuWH0,Republican,Arizona,"for those border communities? It's absolutely horrifying. Hospitals having  to close down, hospitals there that aren't being paid because people coming  across illegally are getting services and they're not being paid for them. And  Ruben's idea is to actually funnel billions of dollars into the NGOs that  are actually taking part in transporting people further into our country, not just  here in Arizona. Go to the airport, take a red-eye out of Phoenix Sky Harbor. It  looks like a migrant encampment because so many people are moving from Phoenix  Sky Harbor to all points, all 50 states, and Gallego. Ruben Gallego has funded  that. That's what he wants to do. You know, the real answer, the real solution,  Arizona, is not to have to pour billions into all of this, is to shut down the  border, build the border wall that he calls a dumb, stupid border wall, build  the border wall, and then, Ruben, we don't have to pour billions of dollars  into the NGOs. The real solution to help these border communities so that they  aren't taking a financial hit is to finally put the border wall in place.  We can't put the border wall up and get serious about border security. But Mr.  Gallego would rather pour $260 billion of your hard-earned tax dollars into  Ukraine to fight for their borders, not our borders. I want to protect you. That's  why President Trump, my good friend, has called me Border Carry Lake. I love the  nickname, and I'm going to go there to Washington, D.C., and help him build that  border wall and secure the border. We can't afford what Kamala Harris and Ruben  Gallego have done. Can you imagine he's voted with them 100%? I don't know. I don't  know what they're doing. I don't know how they'll make it work. I don't know. I'm  so sad. I Sir poor Balckley, don't know. You didn't listen to him. Did you know  I'm like, didn't say that? I would have not met him and left him money that I  totally wouldn't have had. ??????? en corte. Christmas that was  wish that we've been in everything we could, with our money. But what's the  only way it could have shown us that in our country we're acceptable at a  government level? What's the?work our akhir nes in some weit, you know,  doesn't make sense we're going to put our national values and our ??  And other Pu照s of?re paperwork like we're going to go talk about that  with the government, which they're all berry that says the nations are  One people all weekend. about the city and all Ivan Well right on.  families have to struggle even more and ask the police about it. They're  struggling because more crime. How many of you out there know somebody or you  yourself have been a victim of crime from these Chilean gangs, the dinnertime bandits  who broke into homes and are terrorizing people here in the valley?  Okay, thank you. We're going to dramatically change...",[],0,505,0.0,"Gallego would rather pour $260 billion of your hard-earned tax dollars into Ukraine to fight for their borders, not our borders. 

I want to protect you. 

That's why President Trump, my good friend, has called me Border Kari Lake. 

I love the nickname, and I'm going to go there to Washington DC, and help him build that wall.",[],0,58,0.0,0.99291575,0.31981286,0.07760467,0.97687906,elite,0.957934,0.7138323,0.019388229,0.7282399,elite
2024/10/10,Kari Lake,DA7RfcUv6l4,Republican,Arizona,"He acts like he cares about us. I want to speak to the women out there. But when you look at his character and his background, he has been harassing women and being disparaging toward women from the very beginning.  When he worked at City Hall, he had a complaint about a hostile work environment and being hostile toward women. He went over to the legislature. He had a sexual harassment filed against him in the legislature.  People go crying out of his office. This is a man who is putting on his extreme makeover act, and what you see behind the scenes is not somebody who cares about women.",[],0,110,0.0,"Ruben Gallego acts like he cares about us. 

I want to speak to the women out there.

When you look at his character and his background, he has been harassing women and being disparaging toward women from the very beginning.",[],0,40,0.0,0.97778666,0.2716214,0.6571503,0.007963697,elite,0.9009118,0.04374065,0.19271049,0.004338452,elite
2024/10/10,Ruben Gallego,DA7S-XaMMJy,Democratic,Arizona,"to the woman, to the doctor, and the family.  or portion loss.  And so do we want politicians like Kerry Lake to be involved in these very, very difficult decisions?  And then when she was disappointed to find out that the 1864 law, again, the one that had no exceptions for rape or incest, was not going to get enforced, she said, well, I hope the sheriffs will do their jobs.  when they should be left.  was a great law.  She said it was a great law.  This is who Carey Lake is.  was overturned.  She said she was thrilled when Roe  She said she was thrilled with Roe.  She has told us what she would do.  Can you imagine...  It's not true.  Sheriff...  We have it on tape.  These are all your words on tape.  Can you imagine Sheriff Joropayo enforcing...  This is a person who only two years ago, actually less than two years ago, said the 1864 Territorial Law.  A law that said if you were an abortion provider, it was a mandatory two-year sentence,  and it had no exceptions for rape or incest.",['politici*'],1,187,0.005347594,"Kari Lake called abortion the “ultimate sin.” She called Arizona’s near-total abortion ban without exceptions a “great law.” She wanted sheriffs to enforce it. 

When someone shows you who they are, believe them.",[],0,33,0.0,0.952982,0.004377188,0.004502054,0.008938634,elite,0.015740775,0.003749916,0.0025016181,0.0038450125,none
2024/10/10,Ruben Gallego,DA7TgULvIqM,Democratic,Arizona,"She's still in denial about the 2022 election.  Now, I give you one minute.  You have one minute.  Will you finally tell the people of Arizona, did you win or lose that election?  Can I talk about water really quickly?",[],0,40,0.0,Kari Lake just refused to admit she lost the 2022 election – AGAIN.,[],0,13,0.0,0.94752324,0.0037173016,0.0033571555,0.01191157,elite,0.9740772,0.0044306153,0.005786311,0.010345323,elite
2024/10/10,Kari Lake,DA7d3aGol6f,Republican,Arizona,"57% increase in price.  I want people who are on Social Security to know you have paid into that.  That is an insurance benefit you've paid into, and we are not touching that.  Ruben Gallego, Kamala Harris, and the Democrats will decimate it.  They want to make it so you can't, the age that you have to be to qualify to get your Social Security,  they want to raise that, and they also want to take Medicare.  He promised he wouldn't touch Medicare.  They wouldn't ruin Medicare and touch it, and they have.  He wants Medicare for all, which really means Medicaid for all, and that will be a disaster for Arizona families.  I have to mention the prescription drug prices.  He touts that he brought that down.  His vote in the Inflation Reduction Act actually caused medications to go up for people on Part D.  Thank you.",[],0,148,0.0,"Let me make this clear to everyone on Social Security.

That is an insurance benefit you've paid into, and we are not touching that. 

Ruben Gallego, Kamala Harris, and the Democrats will decimate it.",[],0,34,0.0,0.9915651,0.28984496,0.025291454,0.3800284,elite,0.40320635,0.008705181,0.0036682524,0.006490714,none
2024/10/10,Kari Lake,DA7d_m5Cdjf,Republican,Arizona,"He's got a Democrat president.  I think we have a Democrat president.  I don't know, frankly, who's running the country right now.  But why haven't you done that, Ruben?  This is like we're going to be 30 seconds, please.  We've had a Democrat president.  Your first day on the job was 10 years ago.",[],0,54,0.0,"I don't know who's running this country right now, but I've been told that he's a Democrat.

Ruben & the Democrats are in control.

Gallego is talking such a big game about what he wants to do, but his first day in Washington DC was ten years ago.

Ruben, Why haven't you done it?",[],0,54,0.0,0.38360423,0.0017357861,0.0014551454,0.008582194,none,0.596825,0.0016738662,0.001467133,0.013519888,elite
2024/10/10,Kari Lake,DA7eHH9pRfT,Republican,Arizona,"Well, it's interesting because he's only voted, he's voted with Kamala Harris and Joe Biden.  Arizona, you've got to know this.  He's voted with Kamala Harris and Joe Biden 100% of the time.  He wants to act like he's bipartisan.  He was the leader of the Progressive Caucus.  That's where all the ideas that we scratch our head and go, who came up with these crazy ideas come from.",[],0,69,0.0,"Ruben Gallego wants to act like he's bipartisan.

He's voted with Biden/Harris 100% of the time.

He was the leader of the progressive caucus. That's where all the ideas that we scratch our heads and go, ""Who came up with these crazy ideas?""

That's the real Radical Ruben.",[],0,48,0.0,0.9491787,0.00226206,0.0031621186,0.024504319,elite,0.9776673,0.0035932472,0.0042869174,0.068095155,elite
2024/10/10,Kari Lake,DA7eTKjPXbu,Republican,Arizona,"Yes, I would. And by the way, you're about to see the extreme makeover version of Rubin.  He's going to say he's now for the Trump tax cuts when he's been against them.  We're not only going to extend the Trump tax cuts.  We're going to make sure that we're not making anybody who's seen your citizen on Social Security pay taxes on their Social Security check.  No more taxes on tips and no more taxes on overtime.  We've got to stop printing money like it's going out of style.  That's what Rubin Gallego, Kamala Harris and the Democrats have done.  And we're going to start cutting back on the wasteful spending of the government.  It's outrageous what they want to spend money on.",[],0,124,0.0,"Gallego voted against the Trump Tax Cuts which delivered EVERY American historic prosperity.

When I get to the Senate, we're not only going to extend the Trump tax cuts, we're going to make sure there are no taxes on social security, no more taxes on tips, & no more taxes on overtime. 

Gallego, Kamala, & the Democrats have spent your money like it has an expiration date.

I will treat it with the integrity it deserves.",[],0,76,0.0,0.9933171,0.15616848,0.023897868,0.5636133,elite,0.98733634,0.121632524,0.010999546,0.18612178,elite
2024/10/10,Kari Lake,DA7edmfq3NN,Republican,Arizona,"Well, I wouldn't do what the Democrats did, which was take a great energy policy that President Trump had put in place and decimated on day one, hour one, like Joe Biden did with the support of my opponent.  We definitely can't do that.  We need to bring back and start building the Keystone XL pipeline and continue, as President Trump says, to drill, baby, drill.  I want to look at all sources of energy.  We absolutely need plentiful energy that's inexpensive and reliable.  We want reliable energy.  The price of electricity has gone up some 30 percent.  I was reading an article the other day of a woman who's a retiree who has to keep her house at 83.  She keeps the windows and shades closed because she just can't afford to cool her house.  We need to bring the price of energy down.  And unfortunately, with the moves the Democrats did right when they got into office, it caused a spike in energy prices.  Only now are they realizing they're in trouble and they're starting to drill once again.  But the Democrats want us to be relying.  They want us to be reliant on foreign energy, foreign energy with Middle East and Venezuela.  They don't want us to have our own energy.  We've got to look at all sources of energy.  I want to look at everything.  Everything should be on the table to use that's, like I said, cheap and reliable.",[],0,244,0.0,"The Democrats want us to be reliant on foreign energy from the Middle East & Venezuela. They don't want us to have a real domestic energy supply. 

We've got to look at all sources of energy. 

Everything should be on the table.

I will bring the cost of energy by Making American Energy Dominant Again.",[],0,55,0.0,0.98924875,0.016855996,0.0070683253,0.57695997,elite,0.98739237,0.02079137,0.011558247,0.87911755,elite
2024/10/10,Kari Lake,DA7ektRCekI,Republican,Arizona,"Can I talk about water really quickly?  I'm going to give you 30 seconds to respond.  Okay, let's talk about water. He's had 10 years in Congress. He's done nothing. I've lived here  for 30 years and I've watched as politicians continue to say we have a water crisis.  We are in the West and we need to look at long-term solutions. I'm not talking about  fighting over a drop of water. We can conserve, but we can't conserve our way out of this crisis.  Otherwise, we'll end up giving the short end of the stick to our ag community and our ranchers,  and we'll have a food crisis before we have a water crisis. I want to go to Washington,  D.C. and work on true solutions, piping in fresh water, desalination, but finally,  for once and for all, bringing in new sources of water to the West. The West is growing.  We don't want to be scrounging over water. We want to have plentiful water sources,  and I'm going to do it. I'm sick of watching politicians like Rubin do nothing.  Are we going to also talk about water separately?",['politici*'],1,191,0.005235602,"Arizona has a water crisis.

We can conserve, but we can't conserve our way out of this. 

Otherwise, we'll end up giving the short end of the stick to our AG community & our ranchers, & we'll have a food crisis before we run out of water.

I want to work on true solutions. 

Piping in fresh water, desalination, & bringing in new sources of water to the West.",[],0,69,0.0,0.94209605,0.6313841,0.013349155,0.021913873,elite,0.006648623,0.27226952,0.02488544,0.0011664529,none
2024/10/10,Kari Lake,DA7ewieP7LC,Republican,Arizona,"You know, we've had problems across the country since 2000.  One year the Democrats are mad, the next year the Republicans are.  We've got problems with our elections, and there's no doubt about it.  The people of Arizona have been burned.  They're tired of hearing about hiccups and loopholes and problems that happen on Election Day.  We just want to make sure that our legal vote counts.  My opponent wants illegal votes to count.  He actually voted twice to have illegals vote.  He voted against the SAVE Act, which would prevent illegals from voting.  I want every legal vote to count.  I don't care if you are the most liberal Democrat or the most conservative Republican  or where most of Arizona is somewhere in between.  I want every legal vote to count.  My solution would be let's get back to something closer to what we used to have,  Election Day, paper ballots, and we know the results right there on the night of the election.  But we definitely can't have people pouring across our country illegally voting.  Not only does he want to let them vote, he wants to give them all asylum.  And we've got to stop this nonsense at the border.  Mr. Green.  Restore our country.",[],0,208,0.0,"I don't care if you are the most liberal Democrat, the most conservative Republican, or somewhere in between. I want every legal vote to count. 

My solution would be to get back to something closer to what we used to have on election day. Paper ballots, we know the results the night of the election, but we can't have people like Gallego voting to let illegal immigrants in our elections and watering down your one legal vote.",[],0,77,0.0,0.8889996,0.95316124,0.037282515,0.8680579,centr,0.7361088,0.95827466,0.10864101,0.9164183,centr
2024/10/10,Kari Lake,DA7e3jOtzxv,Republican,Arizona,"Kerry Lake, you have one minute.  Arizona, thank you for tuning in tonight.  And I'm looking forward to being your next U.S. senator and bringing back a strong, secure border,  that strong Trump economy where everybody was doing better no matter what color your skin,  what neighborhood you were from, what your political ideology is.  We want to make sure we have a strong economy once again.  We want to fully fund our police.  My opponent called to defund the police when he was marching in the BLM riots  and calling police officers racist and actually the bad guys.  And that's very unfortunate.  I want every police officer in the family to know I fully support you.  We will fully fund the police.  We're going to need you to make our streets safe again after all of the crime that's poured in with an open border.  On day one, we're going to get to work to secure the border.  We're going to get the criminals who've invaded our country out.  And we're going to bring back that strong, thriving economy.  And I want to tell something out there if there's any kiddos watching.  I don't want you to worry.  I want you to dream really big.  I want you to know that we're going to turn this country around and your American dream will become reality.  Thank you both for being here tonight.",[],0,233,0.0,"I want to say something out there to any kiddos who watched this debate. 

I don't want you to worry. 

I want you to dream REALLY big. 

I want you to know that we're going turn this country around, and your American dream will become a reality.",[],0,47,0.0,0.93331623,0.72412056,0.018754208,0.8112978,elite,0.0034880124,0.7084004,0.04946679,0.0030920368,none
2024/10/10,Bob Casey,DA8iVftMW8q,Democratic,Pennsylvania,"And I hope he shares it with his.  And then earlier at a small business.  But we're grateful to be here to visit with small business owners.  We've got to keep helping our small businesses, invest in them so they can create those jobs.  Coffee shop started in 2020, right in the middle of the pandemic.  A lot of good small businesses here.  here in Allegheny County.  where they have a community arts center.  in the same neighborhood in Sharpsburg.  Earlier today, we were in Sharpsburg at a coffee shop.  Hey, we're here today in Allegheny County in Aspinwall at Spark Books.  I just brought a book for my grandson, Max.",[],0,111,0.0,There’s always time to pick something up for the grandkids on the campaign trail.,[],0,14,0.0,0.0020156337,0.05436338,0.011989092,0.0018402499,none,0.013899988,0.0072561176,0.0019739904,0.0034252177,none
2024/10/10,Sherrod Brown,DA8z-abu-nm,Democratic,Ohio,"And it was great fun, and the applesauce is good.  This was Emily and Elizabeth.  Emily is the older of the two.  She was a union organizer for years after college.  She went back to school.  I screwed it up.  Next.  This was the first time Martin Sheen came out and campaigned for us.  This picture was, I believe, in Akron.  And Franklin was maybe 14 months maybe then.  I'm pretty sure of that because he didn't like to be picked up.  I went to law school.  Elizabeth, the younger one, elected city council twice in Columbus, decided to go a different route.  And she is the CEO at the YWCA in Columbus.  This was Bob Casey and me walking down the street in Erie, Pennsylvania, I believe.  Very good friends.  Sat next to each other for years.  We have competitive Scrabble games.  Jackie and Carolyn especially were involved in applesauce making.  We made it this year.  This is a tradition we followed for several years.  We use my mom's applesauce recipe.  The grandkids who get a little more involved every year this year.  I mean, he definitely doesn't like being picked up now, but he wanted to meet Martin Sheen too, I think.  You'll get a kick out of this.  and we're out in the back in the back we're playing connie and i are playing scrabble  and it probably wasn't election year because I had a beard.  This is Franklin, who is smiling for the camera.  mid-late 20s, probably mid-20s, and I was teaching a class about Ohio politics.  This was me listening, and I was teaching a class at Mansfield OSU as in my probably mid.",[],0,279,0.0,#tbt,[],0,1,0.0,0.016613537,0.0039392184,0.0023194863,0.0037872205,none,0.006542546,0.0034237388,0.00281299,0.0031747315,none
2024/10/10,Elissa Slotkin,DA8046jPRGt,Democratic,Michigan,"And so when I saw this thing, and before I even got to see it,  my dad was there when it came into the parking lot.  So in honor of him, in honor of what he taught me,  and in honor of my favorite things as a child that I got to do,  it is Pork Chop 3.  He hooked up with the pork producers.  So what did they do?  They got an RV, and they basically set up an RV where you could come in  and you could test different pork products.  They could grill it up there for you, and you could go inside this really cool RV.  And that was Pork Chop 1.  And it's called Pork Chop 3 because, as some of you may know, my entire family is in the meat business, in the hot dog business, right?  My great-grandfather started a hot dog company or a meat company.  We helped start Nathan's Hot Dogs in New York and did all the meat for 50 years at Nathan's Hot Dogs.  Moved the company to Detroit in the 50s.  Got the first contract at Tiger Stadium.  And that became a fan favorite and that became the ballpark frank.  And so my dad was in the business along with all of his brothers.  Dreamed of getting me in that business.  But when I was a child, about the age of this young lady right here, I was dragged around everywhere I went, everywhere he went, to visit meat.  So we would go into Meyers and visit the meat counter.  We'd go into Kroger and visit the meat counter.  He'd be trying to sell a new type of product.  Or he'd just be doing a spot inspection.  He kept a stack of knives in his trunk so that he could go in and slice the meat and look inside, look at the color.  And this for a young woman, a young girl, was so boring.  It was horrible. I hated it.  And he just never did anything that I ever wanted to do and I was dragged around.  Then...  And I got to visit Pork Chop 1.  It was the only fun thing I got to do.  Then they made it like a new fancier version.  And that was Pork Chop 2.  This is officially the second event I've ever done with this monster, this RV, this Slotkin for Senate.  The name of the RV is Porkchop 3.",[],0,410,0.0,Learn how our campaign RV got its name: Pork Chop 3,[],0,11,0.0,0.023031222,0.003609849,0.0064060213,0.0021066554,none,0.009248266,0.0023826282,0.002746585,0.0040836693,none
2024/10/10,Kari Lake,DA9ZbNpteuL,Republican,Arizona,"Hey Arizona, it's me Carrie Lake and guess what? I'm heading out to vote right now.  You know we have election season here in Arizona and so I'm going to go cast my vote  at an early voting center and I'm encouraging you to do the same. If you have a mail-in ballot,  go grab that ballot.  Open it up, vote Republican all the way up and down that ticket, and then get it sent back in.  Or if you'd like to vote in person, go to a voting center and vote there.  We've got to bank the vote.  We've got to chase the vote and make sure that we win this and save our country and save our beautiful Arizona.",[],0,121,0.0,ARIZONA — VOTE EARLY! ????,[],0,5,0.0,0.003214386,0.050940026,0.002649316,0.003412169,none,0.0063089067,0.0046389075,0.0023403396,0.004933423,none
2024/10/11,Mike Rogers,DA9tXO2vN4v,Republican,Michigan,"Yeah, you can drive any car you want under the Democrats as long as it's electric car.  I mean, what they've done is just backward regulation to make sure that you will not  have the option to buy a gas powered car.  And what's interesting about this, Laura, is 5,000 auto dealers from across the country  in an act of desperation wrote an open letter to the Biden-Harris administration.  Of course, my opponent supported the Biden-Harris administration 100 percent of the time and  said, hey, these are mandates and you are ruining our business.  We cannot take it.  We have cars we can't sell and people you can't give these things away for a whole host  of reasons.  And so, listen, markets work, mandates don't.  And it's, as you mentioned, 9,500 jobs in manufacturing and parts.  But we just had another roughly 10,000 jobs in this last report on unemployment gains.  All came out of the automobile industry.  Stellantis, 24.  Hundred layoffs.  General Motors, 1,000 layoffs.  Ford lost $5 billion in their EV unit.  I mean, this thing is an absolute nightmare.  That's why the Democrats are acting like, well, Republicans in the last few weeks.  Oh, completely. I mean, listen, here's the good news was in a factory today.  They know that this will kill their job prospects, their future employment prospects.  I couldn't believe how many people were saying, hey, I'm not I don't know if I'm a Republican or not,  but I'm voting Trump and I'm certainly voting for you in this next election.  These are these are plant workers. And I can't tell you how important those jobs are for the state of Michigan.",[],0,278,0.0,"Slotkin and Harris don’t care what kind of car you drive… as long as they are electric! Catch my segment with Laura Ingraham on Democrats’ radical EV mandates, which will drive the auto industry right out of Michigan.",[],0,38,0.0,0.9928549,0.010420181,0.010006767,0.65558124,elite,0.9916543,0.04153433,0.025093555,0.97842157,elite
2024/10/11,Dave McCormick,DA9s_0YNOqC,Republican,Pennsylvania,"I'm here with my good friend, Senator Nanshul from Alaska.  He just spent the day in Pennsylvania.  Thanks so much, Senator, for coming.  I couldn't appreciate it more.  We had a great day.  We spent time with veterans and a local VFW.  We spent time with the FOP 91.  getting the endorsement, talking about law enforcement here in Allegheny County,  but also across our great Commonwealth.  And we just had a great event here at the Jewish Federation in Pittsburgh.  And listen, we've got to win this election to get our country back on track.  Feeling great momentum on the ground, and thank you so much, Senator.",[],0,107,0.0,An awesome day in Western PA with my buddy and fellow combat veteran @Sen_DanSullivan,[],0,14,0.0,0.010421131,0.0070624975,0.0025624302,0.0035474806,none,0.0048538507,0.008909159,0.0026315113,0.003262766,none
2024/10/11,Elissa Slotkin,DA99vTYAvEj,Democratic,Michigan,"going 180 rebranding and we have to call them on the records.  I think there's this thing going on right now across the country with a lot of Republican candidates where they they sort of, you know,  they literally stick their finger in the wind and see which way it's blowing and see that, you know, oh, you know,  a lot of people don't seem to like when we, you know, take away women's rights.  So I'm going to recraft, rebrand, forget about the past, ignore my history and just convince you that I'm going to be the protector of women.  And I mean, I just if you believe these folks, I have a bridge I want to sell you.  It's just not realistic. And past behavior is the best indicator of future behavior.  And they tell you who they are when they have the job.  And in my case, there is a man who had 20 years as a politician.  So we have his votes. They're public. So I just don't think we can let them get away with this idea of just.",['politici*'],1,184,0.005434783,"Past behavior is the best indicator of future behavior. There are no ""rebrands"" when you have a 20-year record of fighting to end a woman's right to choose.",[],0,28,0.0,0.98572505,0.024373421,0.029256701,0.010366983,elite,0.98939264,0.034816444,0.07626024,0.01593119,elite
2024/10/11,Sherrod Brown,DA_RUw9MWJa,Democratic,Ohio,"in the United States.  Bakery workers, it was the Teamsters,  it was the iron workers, it was a lot of the other trades.  But if they had knocked down the doors of Congress and said,  This is, we negotiated this at the bargaining table.  We earned it, it belongs to us.  Don't let Wall Street take it away.  You had people like me fighting and I led the fight.  But again, it wouldn't happen without this union and this union's retirees fighting like hell to make sure it happened.",[],0,89,0.0,The Butch Lewis Act wouldn’t have happened without the Bakers and Confectionery Workers.,[],0,13,0.0,0.017684164,0.9890688,0.29733032,0.018082352,centr,0.002210304,0.5627952,0.015978904,0.0022824958,centr
2024/10/11,Elissa Slotkin,DA_UjSzggI3,Democratic,Michigan,"I was here in Michigan and I voted yes on Proposition 3.  You were in Florida.  You voted in Florida.  You weren't here.  For some people, this issue is a talking point.  He's put his finger in the wind and he says, now I can't win if I don't look good on this  issue.  And so he's changed 30 years of being unilaterally pro-life, of never breaking once with his  party on this issue, right?  So it's not a talking point to women.  It is our lives.  It's whether we bleed to death in a parking lot.  It's who and when gets to decide how we have a family.  Do not trust him.",[],0,113,0.0,Thanks @stephruhle for the shoutout.,[],0,5,0.0,0.9801134,0.15563203,0.03080759,0.008296328,elite,0.016771393,0.0019083458,0.0028831335,0.0033721384,none
2024/10/11,Kari Lake,DA_WJ_tCBgx,Republican,Arizona,"I feel great. I actually would love to do another debate with Ruben.  I've got two or three hours more to tell people about his terrible votes.  And I'm looking forward to hopefully.  You have heard Arizona.  I've been to the border more times.  We've given you a chance on this.  I've been to the border more times than you've probably been to Arizona.  I'm the only woman on this stage right now.  I don't think I'm standing next to a woman.  And so I understand how difficult these choices may be.  And we have the choice as Arizonans to decide what our abortion law will be.  It's going to be up to us.  how he's voted when it comes to crime, how he's voted when it comes to our...  getting a chance to tell people more about how he's voted on the border.  economy that is spiraling out of control.  Had 10 years in Congress.  He's done nothing.  Ruben, you're more interested in the talking point.  I've been covering this state for 30 years, including the board.",[],0,178,0.0,"I would love to do another debate with Ruben Gallego.

There's so much we didn't have time to explore.

I could use a few more hours to tell Arizonans about how he's voted to open our border, how his votes have caused an increase in violent crime, & how he's voted to send our economy spiraling out of control.",[],0,59,0.0,0.9542639,0.023385616,0.0074287136,0.010446004,elite,0.98315525,0.14487568,0.030360369,0.9571193,elite
