party,state,name,keycode,post_date,caption,post_sentiment,post_score_pos,post_score_neu,post_score_neg,comment_count,comment_top_label,comment_positive,comment_neutral,comment_negative,comment_score_pos,comment_score_neu,comment_score_neg,whisper,whisper_sentiment,whisper_score_pos,whisper_score_neu,whisper_score_neg,cluster_a,cluster_v,issue,cluster_va,comment_count_0109,top_label_0109,positive_0109,neutral_0109,negative_0109,score_pos_0109,score_neu_0109,score_neg_0109
Republican,Arizona,Kari Lake,DBNIRLct3_J,2024/10/17,"Gallego has a visceral hatred of President Trump & his supporters.

Were he to be elected, Ruben would be the biggest obstacle to passing Trump's incredible Agenda.

That's why Trump has endorsed me from Day One & has never wavered in his support.

I will work with Trump to fix what Ruben has broken.",negative,0.072845355,0.29949662,0.627658,23,negative,0.391304348,0.173913043,0.434782609,0.362951308,0.26161851,0.375430178," It's absolutely critical. If Ruben Gallego were to end up in the U.S. Senate, he would try to sabotage everything President Trump will be trying to do to get us back on track.  This is why President Trump is so eager for me to have a victory.  Our internal polling looks good, but we've got to get out the vote and make sure everybody votes because Ruben Gallego is going to be a disaster.  Even though he's trying to act like he's more moderate, we know from his record of 10 years he called the border wall dumb and stupid.  He called Trump supporters the worst people in the world, and he's wanted to give federal dollars to sanctuary cities.  He's completely America last, and we must not let him.  ever see a step of foot in the U.S. Senate.  Now, you have President Trump's official endorsement.  How crucial in your mind is it that you be the next senator from Arizona in conjunction with a Trump victory to begin to undo the massive illegal immigration campaign launched and supported by Mr. Gallego and his political party?  I got about a minute left.",neutral,0.21290556,0.46672413,0.3203703,Neutral & restrained,Warm but Reserved,Campaign Endorsements,Measured & Composed,23.0,negative,0.391304347826087,0.1739130434782608,0.4347826086956521,0.3629513076086957,0.2616185102173913,0.3754301784826087
Republican,Wisconsin,Eric Hovde,DBNIlFEJwEK,2024/10/17,"Wisconsin, you have a clear choice in this election.

I’d be honored to have your vote.",positive,0.8803184,0.11192993,0.007751635,10,positive,0.5,0.3,0.2,0.479187836,0.297605166,0.223206998," You have a clear choice in this election. Senator Baldwin is a 38-year career politician.  I'm a businessman and job creator. She supports taxpayer benefits for illegal immigrants.  I'll close the border. Tammy wants to put guys in girls sports and in their bathrooms.  I'll protect our daughters. Senator Baldwin abuses the political system. I'll fight the corruption.  I'm Eric Hovde, and I approve this message.  I'd be honored to have your vote.",negative,0.048692625,0.3318522,0.61945516,Neutral & restrained,Angry & Confrontational,Economic,Subtle & Neutral,8.0,positive,0.625,0.125,0.25,0.5426039055625,0.20179012,0.255605977475
Republican,Wisconsin,Eric Hovde,DBMrUoBMc2D,2024/10/16,"It’s hard to believe there are just 20 days left until VICTORY. But, I need your help…

🤝Spread our message.
☎️Volunteer..
💰Chip in a few bucks…
🗳️Make your plan to VOTE!

We’ve got a country to SAVE! 🇺🇸",neutral,0.42567474,0.47664067,0.09768459,12,neutral,0.25,0.5,0.25,0.302894608,0.435214996,0.261890401," Hey, everyone, 20 days left.  I can't believe.  But you're going to need everybody's help.  As I've always said, I'm the tip of the spear, but I can't do it without all of you.  So please.  Spread my content.  Talk to your friends, your neighbors, your colleagues, people.  that you go to church with or whatever activities you're engaged in.  Just talk to people.  We need to bring.  people on our side to get out and vote.  Also, if you got five, 10 bucks, send it my way.  We've got to get the message across.  uh... how fast time has gone  So let's go win this race. Let's go restore this wonderful country.  Because God, another four years of what we've been dealing with, I don't think we'll recognize it.  So let's go restore America.  Thanks, everyone.  Have a great day.  The race is going fantastic.  You know, jump ball race.  One pole just came out with me up one point.",positive,0.6233806,0.27713242,0.09948696,Neutral & restrained,Surprised & expressive,Others,Subtle & Neutral,10.0,neutral,0.3,0.4,0.3,0.3183688174,0.3860849254999999,0.29554626507
Republican,Arizona,Kari Lake,DBMpl_0BcaF,2024/10/16,"Gallego has been pushing a false narrative about himself with help from his media friends & $100 million in ads.

Our debate was the first real chance that Arizonans got to see him off-script.

They didn't realize he was 100% behind Kamala & Biden. They didn't understand Ruben was the most far-left candidate running this cycle.

Now, they know.",negative,0.014589432,0.2562846,0.729126,17,positive,0.470588235,0.294117647,0.235294118,0.506754958,0.270153931,0.223091114," with the DC lobbyists. So I had to tell people this because the media has been ignoring it.  Can you imagine if that was my background? It would be splashed all over the news.  Well, he flopped, but I wasn't surprised by that.  I mean, he's been pushing just a complete false narrative fiction about himself in an extreme makeover with the $100 million in ads from him and his friends.  And this was the first chance Arizona got to see him.  Nobody in Arizona knows who he is except for the phony commercials he's putting out.  They don't realize he's the most far-left candidate running this cycle.  He's 100% behind Kamala and Joe Biden.  And his entire story, even his opening story about his childhood, not having a bed until he was 18, is a big, fat lie.  It's fiction.  And I felt the need, Chris, to do the job of the media and inform people because the media has dropped the ball.  I alluded to it in one of my exchanges with him.  You know, his father is a convicted Mexican drug trafficker.  And I don't blame Ruben for that.  But you would think that if you really want to stop that kind of thing from happening,  happening in our country, you would vote to secure the border.  I called him out for despite having that background, even though he just said,  my father dabbled in drug dealing.  I think being a drug trafficker is different than dabbling in drug dealing.  He has supported an open border.  He's empowered the cartels and has been a complete disaster.  And now this week, tomorrow or the next day, his sealed divorce records,  because he walked out on his first wife when she was nine months pregnant,  served her divorce papers a few days.  Before Christmas and ran off.  Here to talk about it, Arizona Senate candidate Carrie Lake.  Hey, good to see you, lady.  Tell us what was going through your mind in that exchange.  He wouldn't let you get the, I know where you were going because I know what happened.  And tell me what surprised you about Gallego's performance.  And you're right about the Democrats walking away from the Dreamer proposal that was put out by President Trump.  They didn't want a solution.  They wanted the bludgeon.",negative,0.023960121,0.3682064,0.6078334,Assertive & Clear,Warm but Reserved,Campaign Endorsements,Measured & Composed,16.0,positive,0.5,0.25,0.25,0.52433192059375,0.244484467375,0.23118361568125
Democratic,Ohio,Sherrod Brown,DBMn-ViydZ3,2024/10/16,"Together with the Ashtabula community, I’m demanding the Administration restore Ashtabula’s Coast Guard Station to full capacity. Its closure and the downsizing of Fairport Harbor are unacceptable.",negative,0.0196083,0.24089664,0.7394951,4,negative,0.0,0.0,1.0,0.034373879,0.223929768,0.741696365," At the Ashtabula City Fire Department today, the Department of Homeland Security is wanting to close or at least scale back the Ashtabula Coast Guard.  And the Ashtabula Coast Guard is important for commercial reasons for the city, a lot of tourism, and that's a big part of it.  It's important for safety of boaters, and not just boaters out in the lake, but kayakers on the Ashtabula River.  And it's important for our national security because this is the northern border, and we have stations in Erie, just across the line, and Cleveland on the western end.  And Fairport Harbor, but too many miles between Fairport Harbor and Erie, Pennsylvania, and this is really important.",neutral,0.1603332,0.7806306,0.059036203,Neutral & restrained,Surprised & expressive,Economic,Subtle & Neutral,4.0,negative,0.0,0.0,1.0,0.0343738785,0.2239297675,0.741696365
Democratic,Ohio,Sherrod Brown,DBK0AgBt0eq,2024/10/16,Ohio workers know I’m on their side — that’s why we’re going to win in November.,positive,0.8737921,0.11699735,0.009210531,6,positive,0.833333333,0.0,0.166666667,0.701944267,0.149794971,0.148260758," Just in the last week, I was endorsed by the firefighters event in Cleveland.  I was with 20 Teamsters and I was in Youngstown at the Lordstown plant with probably 50 auto workers talking about how we need to stand up for them.  We saved the pension of 100,000 union workers.  I think too often people think they look at left or right in politics.  To me, politics is a left or right.  It's whose side you go on.  I knew when I got in this race that they would spend tens of millions of dollars because when you stand up for workers and you stand up to special interests, you stand up to Wall Street, you stand up to the companies that outsource jobs, you stand up to the drug companies, they come after you.  There are a lot more of us than there are of them.  And that's why in the end, when you stand up for workers and you stand up to these interest groups, you win a state like Ohio.  I was at the pipe fitter's hall the other day with the painters.  Their endorsement means a lot to me and I get it.  But what really means more is when a painter or a bricklayer turns to another painter or bricklayer in the construction site and tells her, you know, I'm voting for Sherrod Brown because he's the most pro-labor guy.  He fights for workers.  That's how you win elections.  That's why I will win as close as this race is and as much money as they're throwing against me.  I'll win because I stand up for these workers and people know I'm on their side.",positive,0.6493946,0.33405137,0.016554074,Flat & analytical,Surprised & expressive,Voter Mobilization,Subtle & Neutral,6.0,positive,0.8333333333333334,0.0,0.1666666666666666,0.7019442666666666,0.1497949713333333,0.1482607580333333
Democratic,Arizona,Ruben Gallego,DBMhnWYykCA,2024/10/16,"We just voted. You should too! 

Vote early. Return your ballot. And let’s get it done.",positive,0.5859963,0.39358875,0.02041494,41,positive,0.707317073,0.12195122,0.170731707,0.65309652,0.177168362,0.169735116," Hey, it's Ruben, Sydney, and Isla.  We just returned our ballots.  We have 20 days left to the election.  So if you have that ballot, please return it as soon as possible or make a plan to vote on Election Day.  20 days to victory.  Hope to see you there.  Get out there and vote.  Thanks, guys.",positive,0.7644989,0.2303008,0.005200345,Emotional & reactive,Positive & engaging,Immigration,Flat & Restrained,41.0,positive,0.7073170731707317,0.1219512195121951,0.1707317073170731,0.6530965204731707,0.1771683624390244,0.1697351158804878
Democratic,Texas,Colin Allred,DBMXuP4s2yl,2024/10/16,Lyin’ Ted was back last night but he can't fool Texans. We see him for who he is and on November 5th we're going to hold him accountable.,negative,0.011875213,0.09816175,0.8899631,45,positive,0.511111111,0.288888889,0.2,0.551479377,0.251273464,0.197247173," Well, thank you for having me on, Jose.  And, you know, listen, I think that lying Ted was back.  I don't know what else to say.  He has been trying to change his image now in an election year after 12 years of being one of the most extreme senators really in the history of the Senate.  But we're not letting him get away with that.  Because Texans know he is singularly responsible for the abortion ban that we're dealing with here in this state.  That he wants to cut Medicare and Social Security.  That he prevented us from securing the border.  That he hid from the mob that he summoned on January 6th while I was ready to defend my colleagues.  And I'm glad that I had a chance last night to make sure Texans saw that and folks across the country saw it.  This is your first and only debate with Senator Cruz.  What were your main takeaways?",neutral,0.19921687,0.40711358,0.39366952,Flat & analytical,Positive & engaging,Campaign Endorsements,Flat & Restrained,41.0,positive,0.5609756097560976,0.2195121951219512,0.2195121951219512,0.5832799440487805,0.2093620605365853,0.2073580114097561
Democratic,Texas,Colin Allred,DBLzLkIpror,2024/10/16,"We don’t have to be embarrassed by our Senator, we can get a new one. And on November 5th, we will.",negative,0.120936096,0.3478635,0.5312004,179,positive,0.787709497,0.083798883,0.12849162,0.742113469,0.133093989,0.124792541," Cruz thank you for joining I'm Colin Allred I'm a fourth generation Texan I'm  a husband and a father I was raised here in Dallas by a single mom who's a public  school teacher and I've been shaped by every part of this state my grandfather  was a customs officer in Brownsville that's where my mom and dad were born  The Rays were where I spent a lot of my childhood.  I was captain of the Baylor football team.  in Waco, trained for the NFL draft in Houston. I've served my hometown in Dallas in Congress  the last six years. In that time, I've been the most bipartisan Texan in Congress. I'm the exact  opposite of Senator Cruz, who's the most extreme senator in the United States Senate, maybe the  most extreme in the last 30 years. That's not enough. He's also only focused on himself.  That's how you can go to Cancun when millions of Texans need you and hundreds are dying.  The truth is, we don't have to be embarrassed by our son.  We can get a new one.  That's what this election is all about.  That's what I'm asking Texas to give me a chance to do.",positive,0.69723153,0.2932203,0.009548196,Flat & analytical,Concerned & Empathic,Abortion,Flat & Restrained,176.0,positive,0.8011363636363636,0.0681818181818181,0.1306818181818181,0.7509189785448864,0.1237569775988636,0.1253240426840909
Republican,Pennsylvania,Dave McCormick,DBMQZB7uDS_,2024/10/16,"I’m standing with Israel. Bob Casey is standing with antisemitic Summer Lee.

Pennsylvania deserves a Senator with moral clarity.",negative,0.00955182,0.12774836,0.8626998,2,positive,1.0,0.0,0.0,0.851707075,0.114308372,0.033984617," What's happening in the Middle East comes from weakness.  And we are being tested from our adversaries around the world.  President Biden should support Israel completely.  Israel is in the fight for its life.  It's being attacked by Hezbollah.  It's being attacked by Hamas.  It's being attacked by Iran.  The original sin is the Iran deal where Senator Casey was the deciding vote in 2015.  It gave them $100 billion, which they have used to underwrite terrorist proxies.  That's the root cause of this problem.  And that's what needs to be addressed.  We need to strangle Iran and its ability to support these terrorists.",negative,0.011434898,0.14403754,0.8445275,Flat & analytical,Concerned & Empathic,Economic,Flat & Restrained,2.0,positive,1.0,0.0,0.0,0.851707075,0.1143083719999999,0.0339846165
Republican,Pennsylvania,Dave McCormick,DBKp9pONMPk,2024/10/16,"I retired from the Army as a captain after a combat tour in Iraq, but I’ve never stopped serving my country.

I’m a seventh-generation Pennsylvanian, political outsider, & PA job creator.

Bob Casey is a weak, liberal, 30-year career politician who has failed our commonwealth.",neutral,0.20360161,0.5728883,0.22351004,54,positive,0.5,0.259259259,0.240740741,0.512112239,0.241391995,0.246495768," I was proud to serve him as commander in chief.  I retired from the Army as a captain after a combat tour in Iraq.  But I've never stopped serving my country.  I'm a seventh generation Pennsylvanian, born and bred.  I'm a businessman.  I'm a political outsider.  That couldn't be more different than Senator Casey was born with a political spoon in his mouth.  He doesn't know how to create jobs.  He doesn't understand the devastating effect of prices on families.  He is a status quo candidate.  He is a weak 30-year incumbent.  Bob Casey didn't change Washington.  Washington changed Bob Casey.  He's for amnesty, open borders, and sanctuary cities.  He's voted for every spending bill that's created this enormous uptick in inflation.  He wants to raise taxes on Pennsylvanians and lower taxes for rich people in California and New York.  He has actually supported males competing in women's sports.  Face it, Bob, you are a liberal.  Bob Casey, he's been given the opportunity,  and he has.  He's failed us.  We need leadership that's going to shake things up,  that support and fight for common sense policies,  reduce inflation, secure our border, keep America safe.  We need leadership that is going to change the direction of our commonwealth and get it back on track.  I'm honored to be here tonight, and I humbly ask for your vote.",positive,0.73122543,0.2210759,0.047698602,Neutral & restrained,Concerned & Empathic,Others,Flat & Restrained,51.0,positive,0.5294117647058824,0.2156862745098039,0.2549019607843137,0.5289703960843137,0.2155406207549019,0.2554889846313725
Republican,Pennsylvania,Dave McCormick,DBKnOq4tudf,2024/10/16,"116,000 Americans died from fentanyl under Bob Casey’s watch. 

That’s two Vietnams.

The fact that Biden-Harris-Casey aren’t standing up and taking accountability is a true disgrace.",negative,0.005004763,0.05875142,0.93624383,9,positive,0.555555556,0.222222222,0.222222222,0.532576145,0.235961394,0.231462471, one hundred and sixteen thousand people died last year from fentanyl on your watch.  Right. On your watch. That's two Vietnams. Eight years of war in Vietnam. Fifty eight thousand.  So the failure in those weakness that the fact that you and Biden and Harris aren't standing up and taking accountability is is a true disgrace.  And the fact that you're finally taking action doesn't make the failure of action in the past any more palatable.  Worth the bill.,negative,0.007767316,0.079445064,0.9127877,Flat & analytical,Concerned & Empathic,Campaign Endorsements,Flat & Restrained,9.0,positive,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.532576145,0.2359613937777777,0.2314624707555555
Republican,Pennsylvania,Dave McCormick,DBKjVIYNlrf,2024/10/16,"I’m married to an immigrant. We are a country of immigrants — but we are also a country of laws. 

The border has been an absolute disaster under the weakness of Biden-Harris-Casey. 

We’ve got to secure the border.",neutral,0.04570671,0.5301806,0.42411277,7,positive,0.571428571,0.285714286,0.142857143,0.604076584,0.224136864,0.171786561," Well, I'm married to an immigrant, so I'm certainly very pro-legal immigrant.  We are a country of immigrants. We're also a country of laws.  And under Biden, Harris and Casey, I mean, this is another career politician,  election year epiphany from Punxsutawney Bob, who comes up every six months before every election.  I mean, under three and a half years of the Biden-Harris administration, there was nothing done on the border.  It was an absolute disaster. Ten million illegal immigrants, people on the terrorist watch list.  The fentanyl crisis has grown. I've got Sheriff Ott here is a good, good friend of mine who lost a son to the wide open borders  that resulted under the weakness and the failure of Casey, Biden and Harris.  And this fentanyl crisis is going absolutely crazy. We've got to secure the border.  Senator Casey just did a commercial where he was standing in front of the wall,  the very wall that he derided and said we didn't need a wall when President Trump came into office.  That's absolute chutzpah. That is a career politician in action.  We need to secure the border. We need to go after the cartels with military.  We need to describe we need to treat them as the terrorist threat they are.  And of course, we need to embrace the fact that we're a country of immigrants.  We can't tolerate hate, but we also can't tolerate a wide open border.  That's that's damaging the security of Americans. Thank you, Mr. McCormick. Thank you.",neutral,0.26102874,0.5426985,0.19627276,Flat & analytical,Angry & Confrontational,Voter Mobilization,Flat & Restrained,7.0,positive,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.6040765837857143,0.2241368641428571,0.1717865612857143
Democratic,Michigan,Elissa Slotkin,DBL3RegAjNj,2024/10/16,"I've spent my career in public service, so when I got to Congress, I was shocked by how deep the influence of money really went. So I got to work. 

Watch our latest ad:",neutral,0.23036003,0.65732265,0.1123174,0,,,,,,,," I'm Alyssa Slotkin.  I've spent my career serving our country in the CIA and the Pentagon.  So when I got to Congress, I was shocked by the influence of money.  So I got to work.  Stock trading by members of Congress?  No-brainer.  Ban it.  Corporate PAC money?  Never taken it, never will.  I approve this message.  because I'll never put corporate interests ahead of what's right.",neutral,0.2138974,0.621026,0.16507657,Assertive & Clear,Surprised & expressive,Voter Mobilization,Assertive & Direct,,,,,,,,
Democratic,Michigan,Elissa Slotkin,DBK0uZHA15v,2024/10/16,"Michiganders just want a free and fair election, and I'm confident that our hardworking clerks, poll workers, and election officials will do their jobs responsibly, as they have in every election. @MikeRogersforMI used to talk about democracy, but just a couple weeks ago said he was worried about ""shenanigans"" in Southeast Michigan.",positive,0.49874845,0.43879342,0.062458202,3,positive,0.666666667,0.0,0.333333333,0.552133852,0.172224527,0.275641637," Mike Rogers, your opponent, said he is worried about Democrats planning shenanigans at the polls.  How worried are you about Republican chicanery on or after Election Day in your state?  And just to be clear, he said shenanigans in, quote, Southeast Michigan, which is Detroit.  Right. We know what that means when he's saying that, you know, look, we have a strong secretary of state.  We believe in our democratic process.  The vast majority of Michiganders just want free and fair elections and they want them to be certified and they want to not be involved in all the drama that we were involved in in 2020.  Most people understand Joe Biden won that election.  And I think I don't fear that we're going to have a problem with our elections because we have responsible clerks and responsible secretary of state who's going to make sure it's implemented well.",neutral,0.071323164,0.6370045,0.29167238,Assertive & Clear,Flat & Neutral,Voter Mobilization,Assertive & Direct,3.0,positive,0.6666666666666666,0.0,0.3333333333333333,0.5521338516666666,0.1722245266666666,0.2756416373333333
Republican,Texas,Ted Cruz,DBKocMhgSun,2024/10/16,"Colin Allred and Kamala Harris are both running on the same radical agenda.

He pledged to eliminate the filibuster if he is elected. This means that Democrats will be able to:

❌Strike down voter integrity laws in every state across the country

❌Grant voting rights to illegal aliens in every state in America

❌Pack the Supreme Court

❌ Add D.C. and Puerto Rico as states, giving Democrats four more votes in the Senate

His radical agenda will destroy Texas.

In November, vote Republican down the ballot to  Keep Texas, Texas.",neutral,0.07149666,0.6628076,0.2656958,127,negative,0.354330709,0.228346457,0.417322835,0.366804774,0.270286071,0.362909155," Tonight you have 60 seconds.  The stakes in this election are the highest of my lifetime.  We will see the Democrats, number one, strike down every voter integrity law in the country.  Number two, add D.C. and Puerto Rico as states to give them four new Democrat senators.  Number three.  grant immediate voting rights to every illegal alien in America,  that would turn Texas blue and every statewide elected official in Texas  would be defeated in the next election,  and number four, pack the U.S. Supreme Court,  that would jeopardize our fundamental rights.  I've spent 12 years fighting every single day to defend jobs and freedom and security.  Congressman Allred wants to destroy what we've got in Texas  because he shares Nancy Pelosi and Kamala Harris' value.  I will fight to keep Texas, Texas.  Congressman Allred and Kamala Harris are both running on the same radical agenda.  Congressman Allred has pledged to be the 50th vote for Chuck Schumer to end the filibuster,  to end the requirement of 60 votes to pass major legislation.  That means if Congressman Allred is elected,",neutral,0.103372395,0.49020383,0.40642372,Energetic & Bright,Flat & Neutral,Economic,Subtle & Neutral,120.0,negative,0.375,0.1833333333333333,0.4416666666666666,0.3750461779358333,0.2463356135333333,0.3786182095575
Republican,Texas,Ted Cruz,DBKn85kAe8D,2024/10/16,"Colin Allred mentioned the U.S. Chamber of Commerce.

They endorsed me. Not him.",neutral,0.11266659,0.8409896,0.046343837,167,positive,0.574850299,0.19760479,0.22754491,0.553356372,0.233965973,0.212677658," When it comes to housing, nothing is driving up housing costs as powerfully as the 11.5 million illegal immigrants that Congressman Allred and Kamala Harris have let in with their open borders and they want to keep letting in.  But let me say, when you talk about bipartisanship and record, let's compare our actual records.  Congressman Allred mentioned the U.S. Chamber of Commerce, where the U.S. Chamber of Commerce has endorsed me in this race  because I've been the leading champion of jobs here in Texas for 12 years.  In six years in the House, Congressman Allred has authored and passed three pieces of legislation, three.  In my time in the Senate, I have authored and passed 101 different pieces of legislation,  two different bills to create new interstates, I-14 from West Texas to East Texas,  all the way to the Atlantic Ocean.  That was Raphael Warnock and me, a liberal Democrat, Cruz Warnock.  We passed it.  That's going to produce thousands of new jobs.  I-27, a new interstate that's going to run from Laredo through West Texas,  through the Panhandle, all the way up to Montana.  That was Cruz Lujan, Ben Ray Lujan, a Democrat from New Mexico.  That passed.  That's going to create thousands of jobs.  I authored the legislation to expedite the permitting on four brand-new bridges in South Texas  that is going to create thousands and thousands of jobs for South Texas farmers and ranchers.  The Texas Association of Business refers to my legislation expediting those bridges  as the single most important legislation for Texas-Mexico trade  since the U.S.-Mexico-Canada trade agreement.  Congressman.  Congressman Allred has no record to point to.  Senator, thank you.  To be clear, Congressman.",neutral,0.10520442,0.6801255,0.21467014,Energetic & Bright,Flat & Neutral,Others,Subtle & Neutral,164.0,positive,0.5853658536585366,0.1829268292682926,0.2317073170731707,0.5593533133603659,0.2257909848140243,0.2148557050945121
Republican,Texas,Ted Cruz,DBKnhT6AucN,2024/10/16,"Colin Allred voted no on sending emergency weapons to Israel.

He is echoing the calls of the enemies of Israel and is pushing for a ceasefire now.

Colin Allred wants the votes of antisemites on college campuses.",negative,0.005726317,0.14124116,0.85303247,100,positive,0.41,0.24,0.35,0.418702669,0.263257439,0.318039892," 60 seconds to respond to that charge there.  Did you vote for it?  Well, let's actually get into it.  You voted against it.  That's exactly what they did.  And after that, the House of Representatives took up a bill to provide emergency weapons to Israel,  and Congressman Allred voted no.  Understand, every single time, Congressman Allred, right now in this debate,  he is echoing the calls of the enemies of Israel saying cease fire now.  He claims there is nothing else to be done militarily.  I'll tell you, when Israel detonated the pagers against Hezbollah,  it was one of the most targeted and effective military actions we have ever seen.  Congressman Allred is proud to be supported by J Street,  the radical left organization that undermines Israel at every level.  And I've got to say, listen, that's dangerous.  Right now, Kamala Harris and Colin Allred both want the votes of the anti-Semites on college campuses.  I don't want their vote.  And if they threaten Jewish students, they should be arrested.  They should be prosecuted.  They should be expelled.  And if they're from another country, they should be deported.  Senator, that's your time.  But let's...  But let's...  So Congressman Allred is right that there was a bill that was on the floor of the Senate,  and I oppose that bill.  Why?  Because I said at the time that Joe Biden and Kamala Harris are going to flow money  to Gaza and give it to Hamas, but they're going to freeze weapons to Israel.  Did you vote for it?  Senator, that's your time.  And if they're from another country,",negative,0.015590279,0.2726503,0.71175945,Energetic & Bright,Flat & Neutral,Voter Mobilization,Subtle & Neutral,98.0,positive,0.4183673469387755,0.2244897959183673,0.3571428571428571,0.4226451002346938,0.2547348282908163,0.3226200722387755
Republican,Texas,Ted Cruz,DBKm4MeAtsX,2024/10/16,"Colin Allred voted 100% with Nancy Pelosi during his first four years in Congress.

He voted 100% with Joe Biden and Kamala Harris during their first two years in office.

Colin Allred is Kamala Harris.",neutral,0.29682428,0.69162804,0.011547681,81,positive,0.530864198,0.197530864,0.271604938,0.513044708,0.225787191,0.26116811," Well, let me say on IVF, you can watch the debate on the Senate floor where I tried to pass strong, clear federal legislation protecting IVF.  And the Democrats stood up and objected it cynically.  But I've got to say, there's something Congressman Allred says that he says all the time.  He says this independent group.  rated him the most bipartisan member of the Texas delegation.  I've got to say, I found that quite odd, so I went and looked at this group.  Because how can someone...  who votes 100% with Nancy Pelosi, which is what he did his first four years,  how can he be bipartisan?  How can Colin Allred, Colin Allred voted 100% with Joe Biden and Kamala Harris  their first two years in office.  How could he be called the most bipartisan member?  And then I discovered this group.  Its board consists of a bunch of Democrat donors.  They say on their website, we don't look at votes.  We don't examine every vote.  So he can vote.  He votes exactly like Nancy Pelosi.  But yet this group gives him camouflage.  Okay, let me respond.  True or false?  Your first four years in the House, you voted 100% with Nancy Pelosi.  True or false?  votes exactly like Nancy  Okay, let me do this for you.  Your first four years in the House, you've been...  100% with Nancy Pelosi.  True or false?  protection, protecting IVF.",neutral,0.08517963,0.6210169,0.29380342,Energetic & Bright,Flat & Neutral,Immigration,Subtle & Neutral,80.0,positive,0.5375,0.1875,0.275,0.5166387225675,0.2200987144875,0.26326257313375
Republican,Texas,Ted Cruz,DBKlV4BAV0g,2024/10/16,"I am proud to stand unshakably with Israel.

I was there the day we opened the U.S. embassy in Jerusalem.

Sadly, Colin Allred has consistently opposed Israel. He urged the administration to send money to Gaza even though he knew it would flow to Hamas.",positive,0.64126533,0.27415583,0.08457882,158,positive,0.537974684,0.202531646,0.259493671,0.52724672,0.234591262,0.238162015," Thank you, Jason. I will say this issue is one of the clearest differences between Congressman  Allred's record and my record.  When President Trump was president, I urged him to move our embassy to Jerusalem.  He did, and I was there the day we opened the embassy in Jerusalem.  I've never seen such celebration.  When President Trump was president, I urged him to pull out of the disastrous Iran nuclear deal.  He did, and it was the single most important national security decision of his entire presidency.  Congressman Allred has consistently lined up against Israel.  At the beginning of the Biden-Harris administration, he urged them to send money to Gaza, even though it would go to Hamas.  He has supported Kamala Harris and Joe Biden.  Flowing over $100 billion to Iran, 90% of the funding for Hamas and Hezbollah comes from Iran.  I'll tell you, Congressman Allred invited a radical imam here in Dallas who calls Zionists monsters  and has compared them to Nazis.  Congressman Allred calls them the very best of North Texas.  I don't support those who engage in anti-Semitic actions,  and I will tell you the funders of the anti-Semitic protest on college campuses  are among Congressman Allred's biggest supporters.  We need clarity. We need to draw a line.  And as for me and my home, we will stand with Israel.  When I was elected 12 years ago, I resolved then to be the leading defender of Israel in the United States Senate.  And I've worked every day to do that, to stand up and fight to support Israel.  I am proud to stand with Israel.  Our position should be that America stands unshakably with Israel.",positive,0.48487118,0.4527753,0.062353496,Energetic & Bright,Flat & Neutral,Immigration,Subtle & Neutral,156.0,positive,0.5448717948717948,0.1923076923076923,0.2628205128205128,0.531114966100641,0.2288697995320512,0.2400152320403845
Republican,Texas,Ted Cruz,DBKk8Ong12j,2024/10/16,"Colin Allred’s voting record is radical and extreme.

Colin Allred wants to talk about “threats to democracy,” but he voted no on the SAVE Act to prevent illegal aliens from voting in our elections.

Illegal aliens voting in our elections is a threat to our democracy.",negative,0.00804727,0.15972318,0.8322296,50,negative,0.32,0.34,0.34,0.352905693,0.341387851,0.30570646," You have 90 seconds.  whether I happen to agree with your politics or disagree with your politics.  I've spent...  12 years fighting to defend the men and women of law enforcement.  That's why I've been endorsed by the leaders of organizations,  over 44,000 law enforcement officers.  That's why I've been endorsed by Kim Ogg,  the Democrat district attorney in Harris County.  She is the twice-elected Democrat, the chief law enforcement officer in Houston.  She's endorsed me in this race.  Why? Because she wants a senator who will stand with law enforcement,  who will lock up criminals and fight to secure the border.  And unfortunately,  So, Gromer, thank you for that question.  Listen, my view is clear.  I think anyone who commits an act of violence should be prosecuted and should go to jail.  Congressman Allred's record on crime has been terrible.  Congressman Allred has voted not once but twice.  in favor of defunding the police. Let me tell you what a disaster defunding the police had been.  The defund the police movement started in 2019. From 2019 to 2023, let me tell you what happened  to the murder rate. In Houston, it went up 29%. Right here in Dallas, it went up 17%.  In San Antonio, it went up 57%. And my view, you know, Congressman Allred is happy to talk  about those who committed acts of violence on January 6th, but you don't hear him talking  about the Antifa and Black Lives Matter riots that burn cities across this country. If you  commit an act of violence, you should go to jail and there should be no political favoritism  in that regard.  If you assault a police officer, you should go to jail for a very long time.  And by the way, that's true.",neutral,0.35602525,0.56581527,0.07815947,Energetic & Bright,Flat & Neutral,Campaign Endorsements,Subtle & Neutral,45.0,negative,0.3555555555555555,0.2666666666666666,0.3777777777777777,0.36705926316,0.3036681294,0.3292726133622222
